2026-02-03 15:51:42.038 | INFO     | ================================================================================
2026-02-03 15:51:42.039 | INFO     | UDP发送日志文件: f:\A-User\cliff\allin\all\风场设置\main_control\logs\udp_send_20260203.log
2026-02-03 15:51:42.039 | INFO     | ================================================================================
2026-02-03 15:51:42.040 | WARNING  | 绑定到网口 192.168.1.101 失败: [WinError 10049] 在其上下文中，该请求的地址无效。
2026-02-03 15:51:42.040 | INFO     | ============================================================
2026-02-03 15:51:42.041 | INFO     | FanUDPSender 初始化完成 (新协议: 5字节包)
2026-02-03 15:51:42.041 | INFO     | 本地绑定网口: 192.168.1.101
2026-02-03 15:51:42.041 | INFO     | 电驱板起始IP: 192.168.1.1
2026-02-03 15:51:42.041 | INFO     | UDP端口: 5001
2026-02-03 15:51:42.041 | INFO     | IP范围: 192.168.1.1-100 (板ID 0-99)
2026-02-03 15:51:42.041 | INFO     | ============================================================
2026-02-03 15:51:42.042 | INFO     | 异步发送线程已启动
2026-02-03 15:53:07.858 | INFO     | 开始发送100个控制板数据（80字节批量包） (范围: 18.6%-92.9%)
2026-02-03 15:53:07.858 | INFO     | 调试: 板ID 0 的80字节数据包预览:
2026-02-03 15:53:07.858 | INFO     |   PWM值: [208, 196, 189, 186, 196, 188, 186, 188, 189, 186, 188, 196, 186, 188, 196, 209]
2026-02-03 15:53:07.859 | INFO     |   风扇ID映射: fan_id 0-3 = 第0行, fan_id 4-7 = 第1行, fan_id 8-11 = 第2行, fan_id 12-15 = 第3行
2026-02-03 15:53:07.876 | INFO     | 发送完成: 100成功/0失败, 耗时17ms
2026-02-03 15:53:13.300 | INFO     | 开始发送100个控制板数据（80字节批量包） (范围: 18.6%-92.9%)
2026-02-03 15:53:13.300 | INFO     | 调试: 板ID 0 的80字节数据包预览:
2026-02-03 15:53:13.300 | INFO     |   PWM值: [208, 196, 189, 186, 196, 188, 186, 188, 189, 186, 188, 196, 186, 188, 196, 209]
2026-02-03 15:53:13.301 | INFO     |   风扇ID映射: fan_id 0-3 = 第0行, fan_id 4-7 = 第1行, fan_id 8-11 = 第2行, fan_id 12-15 = 第3行
2026-02-03 15:53:13.305 | INFO     | 发送完成: 100成功/0失败, 耗时4ms
2026-02-03 15:53:13.413 | INFO     | 开始发送100个控制板数据（80字节批量包） (范围: 19.0%-92.5%)
2026-02-03 15:53:13.414 | INFO     | 调试: 板ID 0 的80字节数据包预览:
2026-02-03 15:53:13.414 | INFO     |   PWM值: [201, 193, 189, 190, 193, 189, 190, 196, 189, 190, 197, 208, 190, 196, 208, 226]
2026-02-03 15:53:13.415 | INFO     |   风扇ID映射: fan_id 0-3 = 第0行, fan_id 4-7 = 第1行, fan_id 8-11 = 第2行, fan_id 12-15 = 第3行
2026-02-03 15:53:13.419 | INFO     | 发送完成: 100成功/0失败, 耗时4ms
2026-02-03 15:53:13.420 | INFO     | 开始发送100个控制板数据（80字节批量包） (范围: 19.0%-92.5%)
2026-02-03 15:53:13.420 | INFO     | 调试: 板ID 0 的80字节数据包预览:
2026-02-03 15:53:13.420 | INFO     |   PWM值: [201, 193, 189, 190, 193, 189, 190, 196, 189, 190, 197, 208, 190, 196, 208, 226]
2026-02-03 15:53:13.421 | INFO     |   风扇ID映射: fan_id 0-3 = 第0行, fan_id 4-7 = 第1行, fan_id 8-11 = 第2行, fan_id 12-15 = 第3行
2026-02-03 15:53:13.430 | INFO     | 发送完成: 100成功/0失败, 耗时9ms
2026-02-03 15:53:13.615 | INFO     | 开始发送100个控制板数据（80字节批量包） (范围: 19.3%-92.1%)
2026-02-03 15:53:13.616 | INFO     | 调试: 板ID 0 的80字节数据包预览:
2026-02-03 15:53:13.617 | INFO     |   PWM值: [197, 192, 192, 197, 192, 193, 198, 208, 192, 198, 208, 224, 197, 208, 224, 245]
2026-02-03 15:53:13.617 | INFO     |   风扇ID映射: fan_id 0-3 = 第0行, fan_id 4-7 = 第1行, fan_id 8-11 = 第2行, fan_id 12-15 = 第3行
2026-02-03 15:53:13.627 | INFO     | 发送完成: 100成功/0失败, 耗时9ms
2026-02-03 15:53:13.628 | INFO     | 开始发送100个控制板数据（80字节批量包） (范围: 19.3%-92.1%)
2026-02-03 15:53:13.628 | INFO     | 调试: 板ID 0 的80字节数据包预览:
2026-02-03 15:53:13.643 | INFO     |   PWM值: [197, 192, 192, 197, 192, 193, 198, 208, 192, 198, 208, 224, 197, 208, 224, 245]
2026-02-03 15:53:13.643 | INFO     |   风扇ID映射: fan_id 0-3 = 第0行, fan_id 4-7 = 第1行, fan_id 8-11 = 第2行, fan_id 12-15 = 第3行
2026-02-03 15:53:13.655 | INFO     | 发送完成: 100成功/0失败, 耗时12ms
2026-02-03 15:53:13.829 | INFO     | 开始发送100个控制板数据（80字节批量包） (范围: 19.6%-91.7%)
2026-02-03 15:53:13.830 | INFO     | 调试: 板ID 0 的80字节数据包预览:
2026-02-03 15:53:13.830 | INFO     |   PWM值: [196, 195, 199, 207, 195, 199, 208, 222, 199, 208, 223, 242, 207, 222, 242, 267]
2026-02-03 15:53:13.830 | INFO     |   风扇ID映射: fan_id 0-3 = 第0行, fan_id 4-7 = 第1行, fan_id 8-11 = 第2行, fan_id 12-15 = 第3行
2026-02-03 15:53:13.839 | INFO     | 发送完成: 100成功/0失败, 耗时7ms
2026-02-03 15:53:13.840 | INFO     | 开始发送100个控制板数据（80字节批量包） (范围: 19.6%-91.7%)
2026-02-03 15:53:13.840 | INFO     | 调试: 板ID 0 的80字节数据包预览:
2026-02-03 15:53:13.840 | INFO     |   PWM值: [196, 195, 199, 207, 195, 199, 208, 222, 199, 208, 223, 242, 207, 222, 242, 267]
2026-02-03 15:53:13.841 | INFO     |   风扇ID映射: fan_id 0-3 = 第0行, fan_id 4-7 = 第1行, fan_id 8-11 = 第2行, fan_id 12-15 = 第3行
2026-02-03 15:53:13.848 | INFO     | 发送完成: 100成功/0失败, 耗时6ms
2026-02-03 15:53:14.017 | INFO     | 开始发送100个控制板数据（80字节批量包） (范围: 19.9%-91.2%)
2026-02-03 15:53:14.017 | INFO     | 调试: 板ID 0 的80字节数据包预览:
2026-02-03 15:53:14.017 | INFO     |   PWM值: [198, 201, 209, 220, 201, 209, 222, 239, 209, 222, 240, 263, 220, 239, 263, 291]
2026-02-03 15:53:14.018 | INFO     |   风扇ID映射: fan_id 0-3 = 第0行, fan_id 4-7 = 第1行, fan_id 8-11 = 第2行, fan_id 12-15 = 第3行
2026-02-03 15:53:14.027 | INFO     | 发送完成: 100成功/0失败, 耗时8ms
2026-02-03 15:53:14.028 | INFO     | 开始发送100个控制板数据（80字节批量包） (范围: 19.9%-91.2%)
2026-02-03 15:53:14.028 | INFO     | 调试: 板ID 0 的80字节数据包预览:
